Date,Field,Location,Jobs_Predicted,Average_Salary_Predicted
2025-06-14,Cybersecurity Engineer,Hyderabad,10.804752501568375,1335072.596418734
2025-06-15,Cybersecurity Engineer,Hyderabad,10.041905037889842,1330311.440221329
2025-06-16,Cybersecurity Engineer,Hyderabad,10.452863174066632,1318981.0738799865
2025-06-17,Cybersecurity Engineer,Hyderabad,9.93233446322012,1344009.285442355
2025-06-18,Cybersecurity Engineer,Hyderabad,10.083026122284686,1353099.3150285103
2025-06-19,Cybersecurity Engineer,Hyderabad,9.91865620665322,1358078.2437903183
2025-05-21,Cloud Engineer,Hyderabad,3.4689402762003154,1342131.8506217431
2025-05-22,Cloud Engineer,Hyderabad,3.817754412442726,1322961.4001938077
2025-05-23,Cloud Engineer,Hyderabad,3.912579006653616,1352876.8004248736
2025-05-24,Cloud Engineer,Hyderabad,3.739792944225882,1320984.4058589048
2025-05-25,Cloud Engineer,Hyderabad,3.6791651525391855,1337300.8589678206
2025-05-26,Cloud Engineer,Hyderabad,3.4911600385564583,1317339.3592499848
2025-05-27,Cloud Engineer,Hyderabad,3.657908330519267,1366498.9151845945
2025-05-28,Cloud Engineer,Hyderabad,3.474104728216887,1342334.7596352866
2025-05-29,Cloud Engineer,Hyderabad,3.8229188644598104,1323164.3092074357
2025-05-30,Cloud Engineer,Hyderabad,3.9177434586709334,1353079.709438478
2025-05-31,Cloud Engineer,Hyderabad,3.744957396241953,1321187.3148724136
2025-06-01,Cloud Engineer,Hyderabad,3.684329604555127,1337503.7679813579
2025-06-02,Cloud Engineer,Hyderabad,3.4963244905725817,1317542.2682636231
2025-06-03,Cloud Engineer,Hyderabad,3.6630727825354903,1366701.8241979969
2025-06-04,Cloud Engineer,Hyderabad,3.4792691802330187,1342537.66864893
2025-06-05,Cloud Engineer,Hyderabad,3.8280833164762496,1323367.2182209399
2025-06-06,Cloud Engineer,Hyderabad,3.9229079106867535,1353282.6184519476
2025-06-07,Cloud Engineer,Hyderabad,3.750121848258721,1321390.2238859662
2025-06-08,Cloud Engineer,Hyderabad,3.68949405657158,1337706.6769948811
2025-06-09,Cloud Engineer,Hyderabad,3.5014889425891544,1317745.1772771238
2025-06-10,Cloud Engineer,Hyderabad,3.6682372345519245,1366904.7332116198
2025-06-11,Cloud Engineer,Hyderabad,3.48443363224959,1342740.5776624735
2025-06-12,Cloud Engineer,Hyderabad,3.8332477684933335,1323570.127234568
2025-06-13,Cloud Engineer,Hyderabad,3.9280723627033183,1353485.5274655102
2025-06-14,Cloud Engineer,Hyderabad,3.7552863002740944,1321593.1328994308
2025-06-15,Cloud Engineer,Hyderabad,3.694658508588364,1337909.5860084356
2025-06-16,Cloud Engineer,Hyderabad,3.5066533946052623,1317948.086290642
2025-06-17,Cloud Engineer,Hyderabad,3.6734016865683596,1367107.642225243
2025-06-18,Cloud Engineer,Hyderabad,3.489598084265745,1342943.486675887
2025-06-19,Cloud Engineer,Hyderabad,3.838412220509773,1323773.036248072
2025-05-21,Web and App Developer,Chennai,8.553960750820073,1313128.868485934
2025-05-22,Web and App Developer,Chennai,8.869178378692796,1317041.6017780835
2025-05-23,Web and App Developer,Chennai,8.36208844121119,1316885.6129588585
2025-05-24,Web and App Developer,Chennai,8.865993976259972,1322965.6357200788
2025-05-25,Web and App Developer,Chennai,9.009128025860793,1328660.9361210389
2025-05-26,Web and App Developer,Chennai,8.502022270716841,1321416.705906728
2025-05-27,Web and App Developer,Chennai,8.940571605969778,1322384.3720526467
2025-05-28,Web and App Developer,Chennai,8.556827848159566,1313068.0452126998
2025-05-29,Web and App Developer,Chennai,8.872045476032811,1316980.7785048625
2025-05-30,Web and App Developer,Chennai,8.364955538552207,1316824.789685635
2025-05-31,Web and App Developer,Chennai,8.868861073599241,1322904.8124468434
2025-06-01,Web and App Developer,Chennai,9.011995123198687,1328600.11284779
2025-06-02,Web and App Developer,Chennai,8.504889368054359,1321355.882633477
2025-06-03,Web and App Developer,Chennai,8.9434387033103,1322323.54877941
2025-06-04,Web and App Developer,Chennai,8.559694945499105,1313007.2219394746
2025-06-05,Web and App Developer,Chennai,8.874912573371853,1316919.9552316242
2025-06-06,Web and App Developer,Chennai,8.367822635890526,1316763.9664123869
2025-06-07,Web and App Developer,Chennai,8.871728170940475,1322843.9891736303
2025-06-08,Web and App Developer,Chennai,9.014862220538484,1328539.2895745595
2025-06-09,Web and App Developer,Chennai,8.507756465394818,1321295.0593602469
2025-06-10,Web and App Developer,Chennai,8.946305800649329,1322262.7255061716
2025-06-11,Web and App Developer,Chennai,8.5625620428386,1312946.3986662405
2025-06-12,Web and App Developer,Chennai,8.877779670711872,1316859.1319584034
2025-06-13,Web and App Developer,Chennai,8.370689733230469,1316703.1431391607
2025-06-14,Web and App Developer,Chennai,8.874595268277783,1322783.1659003722
2025-06-15,Web and App Developer,Chennai,9.017729317878885,1328478.4663013285
2025-06-16,Web and App Developer,Chennai,8.510623562733162,1321234.2360870147
2025-06-17,Web and App Developer,Chennai,8.949172897988358,1322201.902232933
2025-06-18,Web and App Developer,Chennai,8.565429140177967,1312885.5753929971
2025-06-19,Web and App Developer,Chennai,8.880646768050914,1316798.3086851654
2025-05-21,Cybersecurity Engineer,Mumbai,10.237591257954177,1363485.6696224094
2025-05-22,Cybersecurity Engineer,Mumbai,9.763327170833396,1362058.3817711333
2025-05-23,Cybersecurity Engineer,Mumbai,9.977414825259219,1353418.337428779
2025-05-24,Cybersecurity Engineer,Mumbai,10.548911875489356,1354609.017664969
2025-05-25,Cybersecurity Engineer,Mumbai,10.471269210487076,1367049.643567904
2025-05-26,Cybersecurity Engineer,Mumbai,10.195538618090445,1354404.0609346048
2025-05-27,Cybersecurity Engineer,Mumbai,10.475783636475834,1373674.1365584517
2025-05-28,Cybersecurity Engineer,Mumbai,10.239786227332027,1363978.5632553871
2025-05-29,Cybersecurity Engineer,Mumbai,9.765522140211571,1362551.2754041348
2025-05-30,Cybersecurity Engineer,Mumbai,9.979609794635605,1353911.231061814
2025-05-31,Cybersecurity Engineer,Mumbai,10.551106844867727,1355101.9112979367
2025-06-01,Cybersecurity Engineer,Mumbai,10.473464179864884,1367542.5372008542
2025-06-02,Cybersecurity Engineer,Mumbai,10.197733587468605,1354896.9545675693
2025-06-03,Cybersecurity Engineer,Mumbai,10.477978605854133,1374167.030191413
2025-06-04,Cybersecurity Engineer,Mumbai,10.241981196712013,1364471.4568883826
2025-06-05,Cybersecurity Engineer,Mumbai,9.76771710958954,1363044.169037089
2025-06-06,Cybersecurity Engineer,Mumbai,9.981804764014099,1354404.124694748
2025-06-07,Cybersecurity Engineer,Mumbai,10.553301814246321,1355594.8049309496
2025-06-08,Cybersecurity Engineer,Mumbai,10.475659149242857,1368035.430833834
2025-06-09,Cybersecurity Engineer,Mumbai,10.199928556846913,1355389.848200551
2025-06-10,Cybersecurity Engineer,Mumbai,10.480173575232495,1374659.9238244023
2025-06-11,Cybersecurity Engineer,Mumbai,10.244176166089865,1364964.3505213605
2025-06-12,Cybersecurity Engineer,Mumbai,9.769912078967714,1363537.0626700905
2025-06-13,Cybersecurity Engineer,Mumbai,9.983999733392833,1354897.0183277333
2025-06-14,Cybersecurity Engineer,Mumbai,10.555496783624468,1356087.6985638726
2025-06-15,Cybersecurity Engineer,Mumbai,10.47785411862234,1368528.3244668148
2025-06-16,Cybersecurity Engineer,Mumbai,10.202123526224845,1355882.7418335057
2025-06-17,Cybersecurity Engineer,Mumbai,10.48236854461086,1375152.8174573914
2025-06-18,Cybersecurity Engineer,Mumbai,10.246371135467585,1365457.2441543043
2025-06-19,Cybersecurity Engineer,Mumbai,9.772107048345685,1364029.956303045
2025-05-21,Cloud Engineer,Noida,3.9413915503067782,1332179.7462689087
2025-05-22,Cloud Engineer,Noida,3.8167506534604407,1361749.5431989552
2025-05-23,Cloud Engineer,Noida,3.716868967757395,1317302.8438212238
2025-05-24,Cloud Engineer,Noida,3.2992665862813095,1312389.4627881784
2025-05-25,Cloud Engineer,Noida,3.4200334986569176,1315899.1189279659
2025-05-26,Cloud Engineer,Noida,3.634170579674974,1294061.6938967458
2025-05-27,Cloud Engineer,Noida,3.4582150951403934,1296356.4295251004
2025-05-28,Cloud Engineer,Noida,3.9440418288364967,1332047.025519369
2025-05-29,Cloud Engineer,Noida,3.819400931989566,1361616.8224493754
2025-05-30,Cloud Engineer,Noida,3.719519246287401,1317170.123071794
2025-05-31,Cloud Engineer,Noida,3.3019168648109645,1312256.7420386039
2025-06-01,Cloud Engineer,Noida,3.4226837771873058,1315766.3981783579
2025-06-02,Cloud Engineer,Noida,3.6368208582054695,1293928.9731471057
2025-06-03,Cloud Engineer,Noida,3.460865373669376,1296223.708775585
2025-06-04,Cloud Engineer,Noida,3.9466921073650405,1331914.3047696368
2025-06-05,Cloud Engineer,Noida,3.8220512105190716,1361484.1016997907
2025-06-06,Cloud Engineer,Noida,3.7221695248171494,1317037.4023221794
2025-06-07,Cloud Engineer,Noida,3.3045671433396677,1312124.021289066
2025-06-08,Cloud Engineer,Noida,3.425334055716716,1315633.6774287925
2025-06-09,Cloud Engineer,Noida,3.6394711367343486,1293796.252397546
2025-06-10,Cloud Engineer,Noida,3.463515652199317,1296090.9880260096
2025-06-11,Cloud Engineer,Noida,3.9493423858947594,1331781.5840200968
2025-06-12,Cloud Engineer,Noida,3.8247014890481967,1361351.3809502108
2025-06-13,Cloud Engineer,Noida,3.7248198033461586,1316904.681572588
2025-06-14,Cloud Engineer,Noida,3.3072174218702766,1311991.3005394551
2025-06-15,Cloud Engineer,Noida,3.4279843342453535,1315500.9566792466
2025-06-16,Cloud Engineer,Noida,3.6421214152647847,1293663.5316480112
2025-06-17,Cloud Engineer,Noida,3.4661659307292583,1295958.2672764342
2025-06-18,Cloud Engineer,Noida,3.9519926644244223,1331648.863270571
2025-06-19,Cloud Engineer,Noida,3.827351767577702,1361218.6602006261
2025-05-21,Cloud Engineer,Gurgaon,3.050196359153819,1280881.4821154228
2025-05-22,Cloud Engineer,Gurgaon,2.992063163671828,1230845.582845579
2025-05-23,Cloud Engineer,Gurgaon,3.5714463872010342,1235579.605417487
2025-05-24,Cloud Engineer,Gurgaon,3.4572130246026256,1249820.4070570068
2025-05-25,Cloud Engineer,Gurgaon,3.442461128706841,1257155.845681887
2025-05-26,Cloud Engineer,Gurgaon,3.2143588351631895,1271471.2066886206
2025-05-27,Cloud Engineer,Gurgaon,3.0756990165085334,1257059.0958541455
2025-05-28,Cloud Engineer,Gurgaon,3.0483359488044064,1279361.6341515263
2025-05-29,Cloud Engineer,Gurgaon,2.9902027533227833,1229325.7348816355
2025-05-30,Cloud Engineer,Gurgaon,3.5695859768504588,1234059.7574534765
2025-05-31,Cloud Engineer,Gurgaon,3.4553526142531394,1248300.5590931661
2025-06-01,Cloud Engineer,Gurgaon,3.4406007183577207,1255635.9977180744
2025-06-02,Cloud Engineer,Gurgaon,3.212498424814634,1269951.3587248162
2025-06-03,Cloud Engineer,Gurgaon,3.073838606157898,1255539.2478902463
2025-06-04,Cloud Engineer,Gurgaon,3.046475538455212,1277841.7861877023
2025-06-05,Cloud Engineer,Gurgaon,2.988342342973425,1227805.8869177492
2025-06-06,Cloud Engineer,Gurgaon,3.5677255665012098,1232539.9094896684
2025-06-07,Cloud Engineer,Gurgaon,3.453492203903229,1246780.7111292318
2025-06-08,Cloud Engineer,Gurgaon,3.4387403080078984,1254116.1497541773
2025-06-09,Cloud Engineer,Gurgaon,3.2106380144643945,1268431.510760893
2025-06-10,Cloud Engineer,Gurgaon,3.071978195808893,1254019.399926391
2025-06-11,Cloud Engineer,Gurgaon,3.0446151281057996,1276321.9382238057
2025-06-12,Cloud Engineer,Gurgaon,2.9864819326243794,1226286.0389538063
2025-06-13,Cloud Engineer,Gurgaon,3.5658651561518986,1231020.061525777
2025-06-14,Cloud Engineer,Gurgaon,3.451631793554167,1245260.8631654843
2025-06-15,Cloud Engineer,Gurgaon,3.436879897658887,1252596.3017902735
2025-06-16,Cloud Engineer,Gurgaon,3.2087776041162446,1266911.6627970785
2025-06-17,Cloud Engineer,Gurgaon,3.070117785459889,1252499.551962536
2025-06-18,Cloud Engineer,Gurgaon,3.042754717755761,1274802.0902599285
2025-06-19,Cloud Engineer,Gurgaon,2.984621522275021,1224766.19098992
2025-05-17,Other,Noida,1.3248647603890047,1407668.3457707318
2025-05-18,Other,Noida,1.2869801345533973,1399650.6096454344
2025-05-19,Other,Noida,1.1381312491897768,1306875.5010845263
2025-05-20,Other,Noida,1.3982293294893346,1374902.194542225
2025-05-21,Other,Noida,1.2879750951728794,1382973.4113821974
2025-05-22,Other,Noida,1.1623601768413874,1338591.5242107415
2025-05-23,Other,Noida,1.3120735590832289,1442098.9218900013
2025-05-24,Other,Noida,1.3256134249752811,1408018.095847094
2025-05-25,Other,Noida,1.287728799139454,1400000.359721615
2025-05-26,Other,Noida,1.138879913775921,1307225.2511606554
2025-05-27,Other,Noida,1.3989779940758182,1375251.9446187073
2025-05-28,Other,Noida,1.2887237597590142,1383323.1614585016
2025-05-29,Other,Noida,1.1631088414278736,1338941.2742871663
2025-05-30,Other,Noida,1.3128222236692308,1442448.6719661674
2025-05-31,Other,Noida,1.3263620895613553,1408367.845923342
2025-06-01,Other,Noida,1.2884774637254564,1400350.109797904
2025-06-02,Other,Noida,1.13962857836235,1307575.0012371677
2025-06-03,Other,Noida,1.3997266586616794,1375601.6946947149
2025-06-04,Other,Noida,1.2894724243458442,1383672.9115349038
2025-06-05,Other,Noida,1.163857506013918,1339291.024363403
2025-06-06,Other,Noida,1.3135708882552437,1442798.4220424066
2025-06-07,Other,Noida,1.3271107541476699,1408717.5959995873
2025-06-08,Other,Noida,1.2892261283115127,1400699.8598740848
2025-06-09,Other,Noida,1.140377242948494,1307924.7513132966
2025-06-10,Other,Noida,1.400475323248163,1375951.4447711972
2025-06-11,Other,Noida,1.2902210889319787,1384022.6616112078
2025-06-12,Other,Noida,1.164606170600404,1339640.7744398278
2025-06-13,Other,Noida,1.314319552841635,1443148.172118749
2025-06-14,Other,Noida,1.327859418733504,1409067.3460758387
2025-06-15,Other,Noida,1.2899747928982384,1401049.6099506118
2025-05-21,Cloud Engineer,Chennai,3.4808324653673295,1318004.0020295556
2025-05-22,Cloud Engineer,Chennai,3.0503851883814566,1315721.8864333087
2025-05-23,Cloud Engineer,Chennai,3.019134773194702,1284487.5793260876
2025-05-24,Cloud Engineer,Chennai,3.620599216314598,1306316.5993190221
2025-05-25,Cloud Engineer,Chennai,3.2954501635756888,1320615.9181765877
2025-05-26,Cloud Engineer,Chennai,3.2193506986604223,1309738.7085160047
2025-05-27,Cloud Engineer,Chennai,2.9528184139134366,1305975.6256977604
2025-05-28,Cloud Engineer,Chennai,3.4782080657403456,1317968.525877261
2025-05-29,Cloud Engineer,Chennai,3.0477607887534606,1315686.4102809853
2025-05-30,Cloud Engineer,Chennai,3.01651037356527,1284452.1031738222
2025-05-31,Cloud Engineer,Chennai,3.617974816688389,1306281.1231667418
2025-06-01,Cloud Engineer,Chennai,3.292825763949148,1320580.4420242712
2025-06-02,Cloud Engineer,Chennai,3.2167262990335406,1309703.2323636552
2025-06-03,Cloud Engineer,Chennai,2.950194014287696,1305940.1495455073
2025-06-04,Cloud Engineer,Chennai,3.4755836661134936,1317933.0497249248
2025-06-05,Cloud Engineer,Chennai,3.0451363891268106,1315650.93412867
2025-06-06,Cloud Engineer,Chennai,3.0138859739398334,1284416.627021515
2025-06-07,Cloud Engineer,Chennai,3.6153504170610873,1306245.6470144794
2025-06-08,Cloud Engineer,Chennai,3.2902013643219927,1320544.9658719816
2025-06-09,Cloud Engineer,Chennai,3.2141018994066264,1309667.756211368
2025-06-10,Cloud Engineer,Chennai,2.947569614660785,1305904.6733931964
2025-06-11,Cloud Engineer,Chennai,3.4729592664865097,1317897.5735726303
2025-06-12,Cloud Engineer,Chennai,3.0425119894988146,1315615.4579763464
2025-06-13,Cloud Engineer,Chennai,3.011261574313043,1284381.1508692135
2025-06-14,Cloud Engineer,Chennai,3.612726017435971,1306210.1708621809
2025-06-15,Cloud Engineer,Chennai,3.287576964696486,1320509.4897196826
2025-06-16,Cloud Engineer,Chennai,3.2114774997807674,1309632.2800590955
2025-06-17,Cloud Engineer,Chennai,2.944945215033874,1305869.1972408856
2025-06-18,Cloud Engineer,Chennai,3.4703348668605973,1317862.0974203567
2025-06-19,Cloud Engineer,Chennai,3.0398875898721647,1315579.9818240316
2025-05-21,Cloud Engineer,Ahmedabad,3.1135634347197394,1302308.8900103131
2025-05-22,Cloud Engineer,Ahmedabad,3.285932517350262,1316942.5586411634
2025-05-23,Cloud Engineer,Ahmedabad,2.9844452681422156,1355624.6976801085
2025-05-24,Cloud Engineer,Ahmedabad,3.1724270745533647,1299785.8960185647
2025-05-25,Cloud Engineer,Ahmedabad,3.4424505068586786,1312848.657294936
2025-05-26,Cloud Engineer,Ahmedabad,3.2427681729487285,1270611.1151215339
2025-05-27,Cloud Engineer,Ahmedabad,3.3080522345071914,1302571.374264958
2025-05-28,Cloud Engineer,Ahmedabad,3.111177528533371,1302109.1864726255
2025-05-29,Cloud Engineer,Ahmedabad,3.2835466111641023,1316742.8551035547
2025-05-30,Cloud Engineer,Ahmedabad,2.9820593619568894,1355424.994142502
2025-05-31,Cloud Engineer,Ahmedabad,3.170041168366916,1299586.1924807986
2025-06-01,Cloud Engineer,Ahmedabad,3.4400646006716875,1312648.953757212
2025-06-02,Cloud Engineer,Ahmedabad,3.240382266761431,1270411.4115839154
2025-06-03,Cloud Engineer,Ahmedabad,3.3056663283210175,1302371.6707270625
2025-06-04,Cloud Engineer,Ahmedabad,3.1087916223467813,1301909.4829348722
2025-06-05,Cloud Engineer,Ahmedabad,3.2811607049774327,1316543.1515658074
2025-06-06,Cloud Engineer,Ahmedabad,2.979673455769814,1355225.2906046906
2025-06-07,Cloud Engineer,Ahmedabad,3.167655262181347,1299386.4889430702
2025-06-08,Cloud Engineer,Ahmedabad,3.4376786944855104,1312449.250219458
2025-06-09,Cloud Engineer,Ahmedabad,3.2379963605753073,1270211.7080461134
2025-06-10,Cloud Engineer,Ahmedabad,3.3032804221343564,1302171.9671894372
2025-06-11,Cloud Engineer,Ahmedabad,3.1064057161604124,1301709.7793971845
2025-06-12,Cloud Engineer,Ahmedabad,3.2787747987912725,1316343.4480281984
2025-06-13,Cloud Engineer,Ahmedabad,2.9772875495835094,1355025.5870669766
2025-06-14,Cloud Engineer,Ahmedabad,3.1652693559940177,1299186.785405267
2025-06-15,Cloud Engineer,Ahmedabad,3.435292788298892,1312249.5466817752
2025-06-16,Cloud Engineer,Ahmedabad,3.2356104543887496,1270012.0045084779
2025-06-17,Cloud Engineer,Ahmedabad,3.3008945159476952,1301972.2636518115
2025-06-18,Cloud Engineer,Ahmedabad,3.104019809973896,1301510.0758593446
2025-06-19,Cloud Engineer,Ahmedabad,3.276388892604603,1316143.7444904512
2025-05-21,Cloud Engineer,Bangalore,3.289354948746899,1303609.8294568877
2025-05-22,Cloud Engineer,Bangalore,3.252392611461436,1304238.9959867767
2025-05-23,Cloud Engineer,Bangalore,3.3953096398234766,1317449.8589914262
2025-05-24,Cloud Engineer,Bangalore,3.5283286923210313,1318199.8812120473
2025-05-25,Cloud Engineer,Bangalore,3.121117366066441,1354335.4328504594
2025-05-26,Cloud Engineer,Bangalore,3.34664044075096,1288692.188363339
2025-05-27,Cloud Engineer,Bangalore,2.944519314170622,1335315.1475531354
2025-05-28,Cloud Engineer,Bangalore,3.2876007553044313,1303714.9433835135
2025-05-29,Cloud Engineer,Bangalore,3.250638418018232,1304344.1099135033
2025-05-30,Cloud Engineer,Bangalore,3.3935554463792887,1317554.9729181458
2025-05-31,Cloud Engineer,Bangalore,3.526574498878907,1318304.9951386314
2025-06-01,Cloud Engineer,Bangalore,3.1193631726245195,1354440.5467770007
2025-06-02,Cloud Engineer,Bangalore,3.34488624730866,1288797.3022899567
2025-06-03,Cloud Engineer,Bangalore,2.9427651207289722,1335420.2614796276
2025-06-04,Cloud Engineer,Bangalore,3.285846561861565,1303820.057310182
2025-06-05,Cloud Engineer,Bangalore,3.248884224576338,1304449.2238400567
2025-06-06,Cloud Engineer,Bangalore,3.391801252938066,1317660.0868446373
2025-06-07,Cloud Engineer,Bangalore,3.524820305435686,1318410.1090653383
2025-06-08,Cloud Engineer,Bangalore,3.1176089791819552,1354545.660703599
2025-06-09,Cloud Engineer,Bangalore,3.3431320538662415,1288902.4162165336
2025-06-10,Cloud Engineer,Bangalore,2.9410109272862526,1335525.3754063067
2025-06-11,Cloud Engineer,Bangalore,3.284092368419097,1303925.171236808
2025-06-12,Cloud Engineer,Bangalore,3.2471300311331337,1304554.3377667835
2025-06-13,Cloud Engineer,Bangalore,3.3900470594955077,1317765.2007712927
2025-06-14,Cloud Engineer,Bangalore,3.5230661119946607,1318515.2229917992
2025-06-15,Cloud Engineer,Bangalore,3.115854785739999,1354650.7746302783
2025-06-16,Cloud Engineer,Bangalore,3.3413778604243007,1289007.5301431916
2025-06-17,Cloud Engineer,Bangalore,2.939256733843533,1335630.4893329856
2025-06-18,Cloud Engineer,Bangalore,3.2823381749776526,1304030.285163286
2025-06-19,Cloud Engineer,Bangalore,3.2453758376912387,1304659.4516933365
2025-05-20,Other,Ahmedabad,1.1755988886235431,1404224.4889503354
2025-05-21,Other,Ahmedabad,1.0746977495207544,1481004.3588599784
2025-05-22,Other,Ahmedabad,1.2448023888824655,1432967.733305712
2025-05-23,Other,Ahmedabad,1.1786900900239239,1307239.9398318252
2025-05-24,Other,Ahmedabad,1.0379128848994794,1476052.6103165713
2025-05-25,Other,Ahmedabad,0.9533595891017723,1334797.6116878989
2025-05-26,Other,Ahmedabad,1.1730155951638581,1493072.639169341
2025-05-27,Other,Ahmedabad,1.1739779926607241,1405409.0612700921
2025-05-28,Other,Ahmedabad,1.0730768535581918,1482188.9311799395
2025-05-29,Other,Ahmedabad,1.2431814929199345,1434152.3056253195
2025-05-30,Other,Ahmedabad,1.1770691940618754,1308424.5121513847
2025-05-31,Other,Ahmedabad,1.036291988936785,1477237.1826367748
2025-06-01,Other,Ahmedabad,0.9517386931391818,1335982.184007984
2025-06-02,Other,Ahmedabad,1.1713946992010926,1494257.2114890905
2025-06-03,Other,Ahmedabad,1.17235709669846,1406593.6335908733
2025-06-04,Other,Ahmedabad,1.0714559575955298,1483373.5035000066
2025-06-05,Other,Ahmedabad,1.2415605969575325,1435336.8779455202
2025-06-06,Other,Ahmedabad,1.175448298099243,1309609.084471857
2025-06-07,Other,Ahmedabad,1.0346710929742067,1478421.754956751
2025-06-08,Other,Ahmedabad,0.9501177971768078,1337166.756328115
2025-06-09,Other,Ahmedabad,1.169773803238876,1495441.7838094593
2025-06-10,Other,Ahmedabad,1.1707362007356408,1407778.20591063
2025-06-11,Other,Ahmedabad,1.069835061632967,1484558.0758199682
2025-06-12,Other,Ahmedabad,1.2399397009950015,1436521.4502651277
2025-06-13,Other,Ahmedabad,1.1738274021366033,1310793.6567918737
2025-06-14,Other,Ahmedabad,1.0330501970113957,1479606.3272771817
2025-06-15,Other,Ahmedabad,0.9484969012138496,1338351.328648244
2025-06-16,Other,Ahmedabad,1.168152907275556,1496626.3561291562
2025-06-17,Other,Ahmedabad,1.169115304772822,1408962.7782303866
2025-06-18,Other,Ahmedabad,1.06821416567063,1485742.6481405427
2025-05-15,Other,Kolkata,1.3366165106950936,1269424.992095763
2025-05-16,Other,Kolkata,1.4006981562450653,1274852.267767361
2025-05-17,Other,Kolkata,1.2947414844006757,1373318.567735819
2025-05-18,Other,Kolkata,1.2685591938901106,1283776.208541794
2025-05-19,Other,Kolkata,1.4320378530417994,1287904.0528916062
2025-05-20,Other,Kolkata,1.163001291714204,1310297.8760203563
2025-05-21,Other,Kolkata,1.4459417871369682,1279954.0816374863
2025-05-22,Other,Kolkata,1.3370582647812927,1268937.5028298227
2025-05-23,Other,Kolkata,1.4011399103302669,1274364.7785013278
2025-05-24,Other,Kolkata,1.2951832384863604,1372831.0784697349
2025-05-25,Other,Kolkata,1.2690009479754518,1283288.7192756922
2025-05-26,Other,Kolkata,1.4324796071268635,1287416.5636256647
2025-05-27,Other,Kolkata,1.1634430457997447,1309810.38675415
2025-05-28,Other,Kolkata,1.4463835412224575,1279466.5923713264
2025-05-29,Other,Kolkata,1.3375000188663193,1268450.0135636514
2025-05-30,Other,Kolkata,1.4015816644151275,1273877.2892349304
2025-05-31,Other,Kolkata,1.2956249925720125,1372343.5892036427
2025-06-01,Other,Kolkata,1.2694427020615244,1282801.230009478
2025-06-02,Other,Kolkata,1.4329213612128684,1286929.0743593941
2025-06-03,Other,Kolkata,1.1638847998850528,1309322.89748831
2025-06-04,Other,Kolkata,1.446825295307487,1278979.1031053897
2025-06-05,Other,Kolkata,1.3379417729519323,1267962.5242975953
2025-06-06,Other,Kolkata,1.4020234185011247,1273389.79996894
2025-06-07,Other,Kolkata,1.2960667466568172,1371856.09993759
2025-06-08,Other,Kolkata,1.2698844561468656,1282313.7407433765
2025-06-09,Other,Kolkata,1.4333631152979323,1286441.5850934526
2025-06-10,Other,Kolkata,1.1643265539705936,1308835.4082221033
2025-06-11,Other,Kolkata,1.447267049392976,1278491.61383923
2025-06-12,Other,Kolkata,1.338383527036959,1267475.0350314237
2025-06-13,Other,Kolkata,1.402465172586326,1272902.3107029072
2025-05-17,Other,Chennai,1.4236518061120031,1419313.0172186932
2025-05-18,Other,Chennai,1.3167610740481186,1525969.9632815123
2025-05-19,Other,Chennai,1.163347839987628,1550535.8901122352
2025-05-20,Other,Chennai,1.3674805115440019,1396657.8547656701
2025-05-21,Other,Chennai,1.464567648993503,1480509.7107232
2025-05-22,Other,Chennai,1.5303577367689507,1440945.8736762255
2025-05-23,Other,Chennai,1.2539454046549483,1524200.6773962968
2025-05-24,Other,Chennai,1.424668113747771,1421618.0822326501
2025-05-25,Other,Chennai,1.317777381684206,1528275.028295453
2025-05-26,Other,Chennai,1.1643641476240925,1552840.9551258679
2025-05-27,Other,Chennai,1.3684968191799523,1398962.9197798064
2025-05-28,Other,Chennai,1.4655839566295956,1482814.775737251
2025-05-29,Other,Chennai,1.531374044404912,1443250.9386901918
2025-05-30,Other,Chennai,1.2549617122914218,1526505.7424101946
2025-05-31,Other,Chennai,1.4256844213837923,1423923.1472467268
2025-06-01,Other,Chennai,1.3187936893197398,1530580.0933097976
2025-06-02,Other,Chennai,1.1653804552594762,1555146.0201402656
2025-06-03,Other,Chennai,1.3695131268167435,1401267.9847933725
2025-06-04,Other,Chennai,1.4666002642653422,1485119.840751056
2025-06-05,Other,Chennai,1.5323903520408444,1445556.003704207
2025-06-06,Other,Chennai,1.2559780199272788,1528810.8074242978
2025-06-07,Other,Chennai,1.4267007290202702,1426228.212260458
2025-06-08,Other,Chennai,1.3198099969558268,1532885.1583237383
2025-06-09,Other,Chennai,1.1663967628959406,1557451.0851538982
2025-06-10,Other,Chennai,1.370529434452694,1403573.049807509
2025-06-11,Other,Chennai,1.467616571901435,1487424.9057651067
2025-06-12,Other,Chennai,1.5334066596768057,1447861.0687181735
2025-06-13,Other,Chennai,1.2569943275634052,1531115.8724381821
2025-06-14,Other,Chennai,1.427717036655835,1428533.2772748806
2025-06-15,Other,Chennai,1.3208263045925641,1535190.223337369
2025-05-20,Other,Hyderabad,1.5475110373743077,1181503.2021088614
2025-05-21,Other,Hyderabad,1.5407836925323877,1235147.9473379494
2025-05-22,Other,Hyderabad,1.573863984479164,1296051.410916084
2025-05-23,Other,Hyderabad,1.4283903586767823,1260976.582065652
2025-05-24,Other,Hyderabad,1.4325839709311154,1229958.8485810992
2025-05-25,Other,Hyderabad,1.448218763241898,1086954.0054663986
2025-05-26,Other,Hyderabad,1.5147598559644933,1244224.9151479865
